State abbreviation,Democratic proportion,Republican proportion,Spread D-R,Date,Democratic probability,Observations,Republican probability,Democratic SE,Republican SE
NM,0.5420799999999999,0.45472,0.08735999999999994,2020-01-16,0.9965083297737541,968.68,0.0034916702262458086,0.03137508546307241,0.03135113979904824
NM,0.5418499999999999,0.45415,0.08769999999999994,2020-01-17,0.9965440592704043,969.1,0.0034559407295956745,0.03136937736065879,0.03133944528062857
NM,0.5416199999999999,0.45358000000000004,0.08803999999999994,2020-01-18,0.9965797887670544,969.52,0.0034202112329455403,0.03136366925824517,0.03132775076220891
NM,0.5413899999999999,0.45301,0.08837999999999994,2020-01-19,0.9966155182637046,969.94,0.003384481736295406,0.03135796115583155,0.03131605624378925
NM,0.54116,0.45244,0.08871999999999994,2020-01-20,0.9966512477603547,970.36,0.003348752239645272,0.03135225305341793,0.03130436172536958
NM,0.5409299999999999,0.45187,0.08905999999999994,2020-01-21,0.9966869772570048,970.78,0.0033130227429951377,0.031346544951004314,0.03129266720694992
NM,0.5407,0.45130000000000003,0.08939999999999994,2020-01-22,0.996722706753655,971.2,0.003277293246345003,0.031340836848590695,0.03128097268853025
NM,0.5404699999999999,0.45073,0.08973999999999994,2020-01-23,0.9967584362503051,971.62,0.003241563749694869,0.031335128746177075,0.03126927817011059
NM,0.5402399999999999,0.45016,0.09007999999999994,2020-01-24,0.9967941657469552,972.04,0.0032058342530447348,0.031329420643763456,0.03125758365169093
NM,0.54001,0.44959000000000005,0.09041999999999994,2020-01-25,0.9968298952436054,972.46,0.0031701047563946006,0.03132371254134984,0.031245889133271264
NM,0.5397799999999999,0.44902000000000003,0.09075999999999995,2020-01-26,0.9968656247402555,972.88,0.0031343752597444664,0.03131800443893622,0.0312341946148516
NM,0.53955,0.44845,0.09109999999999994,2020-01-27,0.9969013542369056,973.3,0.003098645763094332,0.0313122963365226,0.031222500096431936
NM,0.5393199999999999,0.44788,0.09143999999999995,2020-01-28,0.9969370837335558,973.72,0.003062916266444198,0.03130658823410898,0.031210805578012275
NM,0.53909,0.44731000000000004,0.09177999999999994,2020-01-29,0.9969728132302059,974.14,0.0030271867697940634,0.03130088013169536,0.03119911105959261
NM,0.5388599999999999,0.44674,0.09211999999999995,2020-01-30,0.997008542726856,974.56,0.0029914572731439292,0.03129517202928174,0.031187416541172946
NM,0.5386299999999999,0.44617,0.09245999999999995,2020-01-31,0.9970442722235062,974.98,0.002955727776493795,0.03128946392686812,0.031175722022753285
NM,0.5384,0.4456,0.09279999999999995,2020-02-01,0.9970800017201563,975.4,0.002919998279843661,0.0312837558244545,0.03116402750433362
NM,0.5381699999999999,0.44503000000000004,0.09313999999999995,2020-02-02,0.9971157312168065,975.82,0.0028842687831935267,0.031278047722040875,0.031152332985913956
NM,0.53794,0.44446,0.09347999999999995,2020-02-03,0.9971514607134566,976.24,0.002848539286543392,0.031272339619627255,0.03114063846749429
NM,0.5377099999999999,0.44389,0.09381999999999995,2020-02-04,0.9971871902101067,976.66,0.002812809789893258,0.031266631517213636,0.03112894394907463
NM,0.53748,0.44332,0.09415999999999995,2020-02-05,0.9972229197067569,977.08,0.0027770802932431237,0.03126092341480002,0.031117249430654966
NM,0.53725,0.44275000000000003,0.09449999999999995,2020-02-06,0.997258649203407,977.5,0.0027413507965929895,0.0312552153123864,0.0311055549122353
NM,0.5370199999999999,0.44218,0.09483999999999995,2020-02-07,0.9972943787000571,977.92,0.0027056212999428553,0.03124950720997278,0.03109386039381564
NM,0.53679,0.44161,0.09517999999999996,2020-02-08,0.9973301081967073,978.34,0.002669891803292721,0.031243799107559162,0.031082165875395976
NM,0.5365599999999999,0.44104000000000004,0.09551999999999995,2020-02-09,0.9973658376933574,978.76,0.002634162306642587,0.031238091005145543,0.031070471356976312
NM,0.53633,0.44047000000000003,0.09585999999999996,2020-02-10,0.9974015671900075,979.18,0.002598432809992453,0.031232382902731923,0.031058776838556647
NM,0.5360999999999999,0.4399,0.09619999999999995,2020-02-11,0.9974372966866577,979.6,0.0025627033133423186,0.0312266748003183,0.031047082320136987
NM,0.53587,0.43933,0.09653999999999996,2020-02-12,0.9974730261833078,980.02,0.002526973816692184,0.03122096669790468,0.031035387801717322
NM,0.53564,0.43876000000000004,0.09687999999999995,2020-02-13,0.997508755679958,980.44,0.00249124432004205,0.031215258595491062,0.031023693283297658
NM,0.5354099999999999,0.43819,0.09721999999999996,2020-02-14,0.9975444851766081,980.86,0.0024555148233919156,0.031209550493077443,0.031011998764877997
NM,0.53518,0.43762,0.09755999999999995,2020-02-15,0.9975802146732582,981.28,0.002419785326741781,0.031203842390663823,0.031000304246458332
NM,0.5349499999999999,0.43705,0.09789999999999996,2020-02-16,0.9976159441699084,981.7,0.002384055830091647,0.031198134288250204,0.030988609728038668
NM,0.53472,0.43648000000000003,0.09823999999999995,2020-02-17,0.9976516736665585,982.12,0.0023483263334415127,0.031192426185836584,0.030976915209619003
NM,0.5344899999999999,0.43591,0.09857999999999996,2020-02-18,0.9976874031632086,982.54,0.0023125968367913785,0.031186718083422965,0.030965220691199342
NM,0.53426,0.43534,0.09891999999999995,2020-02-19,0.9977231326598588,982.96,0.0022768673401412443,0.031181009981009346,0.030953526172779678
NM,0.53403,0.43477,0.09925999999999996,2020-02-20,0.9977588621565089,983.38,0.00224113784349111,0.031175301878595726,0.030941831654360014
NM,0.5337999999999999,0.43420000000000003,0.09959999999999997,2020-02-21,0.997794591653159,983.8,0.002205408346840976,0.031169593776182107,0.030930137135940353
NM,0.53357,0.43363,0.09993999999999996,2020-02-22,0.9978303211498092,984.22,0.0021696788501908417,0.031163885673768488,0.030918442617520688
NM,0.5333399999999999,0.43306,0.10027999999999997,2020-02-23,0.9978660506464593,984.64,0.0021339493535407076,0.03115817757135487,0.030906748099101024
NM,0.53311,0.43249000000000004,0.10061999999999996,2020-02-24,0.9979017801431094,985.06,0.0020982198568905734,0.03115246946894125,0.03089505358068136
NM,0.53288,0.43192,0.10095999999999997,2020-02-25,0.9979375096397596,985.48,0.0020624903602404388,0.03114676136652763,0.0308833590622617
NM,0.53265,0.43135,0.10129999999999996,2020-02-26,0.9979732391364097,985.9,0.0020267608635903046,0.03114105326411401,0.030871664543842034
NM,0.53242,0.43078,0.10163999999999997,2020-02-27,0.9980089686330599,986.32,0.0019910313669401704,0.03113534516170039,0.03085997002542237
NM,0.5321899999999999,0.43021000000000004,0.10197999999999996,2020-02-28,0.99804469812971,986.74,0.001955301870290036,0.03112963705928677,0.03084827550700271
NM,0.53196,0.42964,0.10231999999999997,2020-02-29,0.9980804276263601,987.16,0.0019195723736399018,0.031123928956873152,0.030836580988583044
NM,0.5317299999999999,0.42907,0.10265999999999997,2020-03-01,0.9981161571230103,987.58,0.0018838428769897676,0.031118220854459533,0.03082488647016338
NM,0.5315,0.4285,0.10299999999999997,2020-03-02,0.9981518866196604,988.0,0.0018481133803396332,0.031112512752045914,0.030813191951743715
NM,0.53127,0.42793000000000003,0.10333999999999996,2020-03-03,0.9981876161163105,988.42,0.001812383883689499,0.03110680464963229,0.030801497433324054
NM,0.53104,0.42736,0.10367999999999997,2020-03-04,0.9982233456129607,988.84,0.0017766543870393649,0.03110109654721867,0.03078980291490439
NM,0.53081,0.42679,0.10401999999999997,2020-03-05,0.9982590751096108,989.26,0.0017409248903892305,0.031095388444805052,0.030778108396484725
NM,0.5305799999999999,0.42622000000000004,0.10435999999999997,2020-03-06,0.9982948046062609,989.68,0.0017051953937390963,0.031089680342391433,0.030766413878065065
NM,0.53035,0.42565000000000003,0.10469999999999997,2020-03-07,0.9983305341029111,990.1,0.001669465897088962,0.031083972239977813,0.0307547193596454
NM,0.5301199999999999,0.42508,0.10503999999999997,2020-03-08,0.9983662635995612,990.52,0.0016337364004388277,0.031078264137564194,0.030743024841225736
NM,0.52989,0.42451,0.10537999999999997,2020-03-09,0.9984019930962114,990.94,0.0015980069037886935,0.031072556035150575,0.030731330322806075
NM,0.52966,0.42394000000000004,0.10571999999999997,2020-03-10,0.9984377225928615,991.36,0.0015622774071385593,0.031066847932736955,0.03071963580438641
NM,0.52943,0.42337,0.10605999999999997,2020-03-11,0.9984734520895115,991.78,0.0015265479104884252,0.031061139830323336,0.030707941285966746
NM,0.5292,0.4228,0.10639999999999997,2020-03-12,0.9985091815861618,992.2,0.001490818413838291,0.031055431727909717,0.03069624676754708
NM,0.5289699999999999,0.42223,0.10673999999999997,2020-03-13,0.9985449110828118,992.62,0.0014550889171881564,0.031049723625496097,0.03068455224912742
NM,0.52874,0.42166000000000003,0.10707999999999998,2020-03-14,0.9985806405794619,993.04,0.0014193594205380222,0.031044015523082478,0.030672857730707756
NM,0.52851,0.42109,0.10741999999999997,2020-03-15,0.9986163700761121,993.46,0.001383629923887888,0.03103830742066886,0.03066116321228809
NM,0.52828,0.42052,0.10775999999999997,2020-03-16,0.9986520995727622,993.88,0.0013479004272377538,0.03103259931825524,0.03064946869386843
NM,0.52805,0.41995000000000005,0.10809999999999997,2020-03-17,0.9986878290694123,994.3,0.0013121709305876196,0.03102689121584162,0.030637774175448766
NM,0.52782,0.41938000000000003,0.10843999999999998,2020-03-18,0.9987235585660625,994.72,0.0012764414339374855,0.031021183113428,0.030626079657029102
NM,0.52759,0.41881,0.10877999999999997,2020-03-19,0.9987592880627126,995.14,0.0012407119372873513,0.03101547501101438,0.030614385138609437
NM,0.5273599999999999,0.41824,0.10911999999999998,2020-03-20,0.9987950175593627,995.56,0.0012049824406372167,0.03100976690860076,0.030602690620189776
NM,0.52713,0.41767000000000004,0.10945999999999997,2020-03-21,0.9988307470560129,995.98,0.0011692529439870825,0.031004058806187142,0.030590996101770112
NM,0.5269,0.4171,0.10979999999999998,2020-03-22,0.998866476552663,996.4,0.0011335234473369483,0.03099835070377352,0.030579301583350448
NM,0.52667,0.41653,0.11013999999999997,2020-03-23,0.9989022060493132,996.82,0.0010977939506868141,0.0309926426013599,0.030567607064930787
NM,0.52644,0.41596,0.11047999999999998,2020-03-24,0.9989379355459633,997.24,0.00106206445403668,0.03098693449894628,0.030555912546511122
NM,0.52621,0.41539000000000004,0.11081999999999997,2020-03-25,0.9989736650426134,997.66,0.0010263349573865457,0.03098122639653266,0.030544218028091458
NM,0.52598,0.41482,0.11115999999999998,2020-03-26,0.9990093945392636,998.08,0.0009906054607364111,0.030975518294119042,0.030532523509671793
NM,0.5257499999999999,0.41425,0.11149999999999999,2020-03-27,0.9990451240359137,998.5,0.000954875964086277,0.030969810191705423,0.030520828991252132
NM,0.52552,0.41368000000000005,0.11183999999999998,2020-03-28,0.9990808535325638,998.92,0.0009191464674361428,0.030964102089291803,0.030509134472832468
NM,0.52529,0.41311000000000003,0.11217999999999997,2020-03-29,0.999116583029214,999.34,0.0008834169707860086,0.030958393986878184,0.030497439954412803
NM,0.52506,0.41254,0.11251999999999998,2020-03-30,0.9991523125258641,999.76,0.0008476874741358744,0.030952685884464565,0.030485745435993142
NM,0.52483,0.41197,0.11285999999999999,2020-03-31,0.9991880420225142,1000.18,0.0008119579774857402,0.030946977782050945,0.030474050917573478
NM,0.5246,0.4114,0.11319999999999998,2020-04-01,0.9992237715191644,1000.6,0.000776228480835606,0.030941269679637326,0.030462356399153814
NM,0.52437,0.41083000000000003,0.11353999999999999,2020-04-02,0.9992595010158145,1001.02,0.0007404989841854714,0.030935561577223707,0.03045066188073415
NM,0.52414,0.41026,0.11387999999999998,2020-04-03,0.9992952305124647,1001.44,0.0007047694875353372,0.030929853474810087,0.030438967362314488
NM,0.52391,0.40969,0.11421999999999999,2020-04-04,0.9993309600091148,1001.86,0.0006690399908852031,0.030924145372396468,0.030427272843894824
NM,0.52368,0.40912000000000004,0.11455999999999998,2020-04-05,0.9993666895057649,1002.28,0.0006333104942350689,0.03091843726998285,0.03041557832547516
NM,0.52345,0.40855,0.11489999999999999,2020-04-06,0.9994024190024151,1002.7,0.0005975809975849347,0.03091272916756923,0.0304038838070555
NM,0.52322,0.40798,0.11523999999999998,2020-04-07,0.9994381484990652,1003.12,0.0005618515009348005,0.03090702106515561,0.030392189288635834
NM,0.52299,0.40741000000000005,0.11557999999999999,2020-04-08,0.9994738779957153,1003.54,0.0005261220042846659,0.03090131296274199,0.03038049477021617
NM,0.52276,0.40684000000000003,0.11592,2020-04-09,0.9995096074923655,1003.96,0.0004903925076345317,0.03089560486032837,0.03036880025179651
NM,0.52253,0.40627,0.11625999999999999,2020-04-10,0.9995453369890156,1004.38,0.00045466301098439754,0.030889896757914752,0.030357105733376844
NM,0.5223,0.4057,0.11659999999999998,2020-04-11,0.9995810664856657,1004.8,0.00041893351433426335,0.030884188655501132,0.03034541121495718
NM,0.52207,0.40513,0.11693999999999999,2020-04-12,0.9996167959823159,1005.22,0.00038320401768412917,0.03087848055308751,0.030333716696537515
NM,0.52184,0.40456000000000003,0.11728,2020-04-13,0.999652525478966,1005.64,0.000347474521033995,0.03087277245067389,0.030322022178117854
NM,0.52161,0.40399,0.11761999999999999,2020-04-14,0.9996882549756161,1006.06,0.0003117450243838604,0.03086706434826027,0.03031032765969819
NM,0.5213800000000001,0.40342,0.11795999999999998,2020-04-15,0.9997239844722663,1006.48,0.0002760155277337262,0.03086135624584665,0.030298633141278525
NM,0.52115,0.40285000000000004,0.11829999999999999,2020-04-16,0.9997597139689164,1006.9,0.000240286031083592,0.030855648143433032,0.030286938622858865
NM,0.52092,0.40228,0.11864,2020-04-17,0.9997954434655666,1007.32,0.00020455653443345783,0.030849940041019413,0.0302752441044392
NM,0.52069,0.40171,0.11898,2020-04-18,0.9998311729622167,1007.74,0.00016882703778332364,0.030844231938605794,0.030263549586019536
NM,0.52046,0.40114,0.11932,2020-04-19,0.9998669024588668,1008.16,0.00013309754113318946,0.030838523836192174,0.03025185506759987
NM,0.52023,0.40057000000000004,0.11965999999999999,2020-04-20,0.999902631955517,1008.58,9.736804448305528e-05,0.030832815733778555,0.03024016054918021
NM,0.52,0.4,0.12,2020-04-21,0.9999383614521671,1009.0,6.163854783292066e-05,0.030827107631364935,0.030228466030760546
NM,0.52,0.4,0.12,2020-04-22,0.9999383614521671,1009.0,6.163854783292066e-05,0.030827107631364935,0.030228466030760546
NM,0.52,0.4,0.12,2020-04-23,0.9999383614521671,1009.0,6.163854783292066e-05,0.030827107631364935,0.030228466030760546
NM,0.52,0.4,0.12,2020-04-24,0.9999383614521671,1009.0,6.163854783292066e-05,0.030827107631364935,0.030228466030760546
NM,0.52,0.4,0.12,2020-04-25,0.9999383614521671,1009.0,6.163854783292066e-05,0.030827107631364935,0.030228466030760546
NM,0.52,0.4,0.12,2020-04-26,0.9999383614521671,1009.0,6.163854783292066e-05,0.030827107631364935,0.030228466030760546
NM,0.52,0.4,0.12,2020-04-27,0.9999383614521671,1009.0,6.163854783292066e-05,0.030827107631364935,0.030228466030760546
NM,0.5202127659574468,0.39978723404255323,0.12042553191489361,2020-04-28,0.9999383971779489,1003.2765957446809,6.160282205118347e-05,0.03093633113040619,0.030333028172924874
NM,0.5204255319148936,0.3995744680851064,0.12085106382978723,2020-04-29,0.9999384329037305,997.5531914893617,6.156709626944627e-05,0.03104555462944744,0.030437590315089205
NM,0.5206382978723404,0.3993617021276596,0.12127659574468085,2020-04-30,0.9999384686295123,991.8297872340426,6.153137048770908e-05,0.031154778128488696,0.030542152457253533
NM,0.5208510638297873,0.3991489361702128,0.12170212765957447,2020-05-01,0.9999385043552941,986.1063829787234,6.149564470597188e-05,0.03126400162752995,0.030646714599417865
NM,0.5210638297872341,0.398936170212766,0.12212765957446808,2020-05-02,0.9999385400810757,980.3829787234042,6.145991892423469e-05,0.0313732251265712,0.030751276741582192
NM,0.5212765957446809,0.39872340425531916,0.1225531914893617,2020-05-03,0.9999385758068575,974.6595744680851,6.142419314249749e-05,0.031482448625612454,0.030855838883746524
NM,0.5214893617021277,0.39851063829787237,0.12297872340425532,2020-05-04,0.9999386115326392,968.936170212766,6.13884673607603e-05,0.031591672124653705,0.030960401025910852
NM,0.5217021276595745,0.3982978723404256,0.12340425531914893,2020-05-05,0.999938647258421,963.2127659574468,6.135274157902312e-05,0.031700895623694963,0.03106496316807518
NM,0.5219148936170213,0.3980851063829787,0.12382978723404255,2020-05-06,0.9999386829842027,957.4893617021277,6.131701579728592e-05,0.031810119122736215,0.03116952531023951
NM,0.522127659574468,0.39787234042553193,0.12425531914893617,2020-05-07,0.9999387187099844,951.7659574468086,6.128129001554872e-05,0.031919342621777466,0.03127408745240384
NM,0.522340425531915,0.39765957446808514,0.12468085106382978,2020-05-08,0.9999387544357662,946.0425531914893,6.124556423381153e-05,0.03202856612081872,0.03137864959456817
NM,0.5225531914893617,0.3974468085106383,0.1251063829787234,2020-05-09,0.999938790161548,940.3191489361702,6.120983845207433e-05,0.032137789619859976,0.0314832117367325
NM,0.5227659574468085,0.3972340425531915,0.12553191489361704,2020-05-10,0.9999388258873296,934.5957446808511,6.117411267033714e-05,0.03224701311890123,0.03158777387889683
NM,0.5229787234042553,0.3970212765957447,0.12595744680851065,2020-05-11,0.9999388616131114,928.8723404255319,6.113838688859994e-05,0.03235623661794248,0.031692336021061154
NM,0.5231914893617021,0.3968085106382979,0.12638297872340426,2020-05-12,0.9999388973388932,923.1489361702128,6.110266110686275e-05,0.03246546011698373,0.031796898163225486
NM,0.5234042553191489,0.39659574468085107,0.12680851063829787,2020-05-13,0.9999389330646749,917.4255319148936,6.106693532512555e-05,0.03257468361602499,0.03190146030538982
NM,0.5236170212765958,0.3963829787234043,0.12723404255319148,2020-05-14,0.9999389687904566,911.7021276595744,6.103120954338836e-05,0.03268390711506624,0.03200602244755415
NM,0.5238297872340426,0.3961702127659575,0.1276595744680851,2020-05-15,0.9999390045162383,905.9787234042553,6.099548376165116e-05,0.03279313061410749,0.03211058458971847
NM,0.5240425531914894,0.39595744680851064,0.12808510638297874,2020-05-16,0.9999390402420201,900.2553191489362,6.0959757979913966e-05,0.03290235411314875,0.032215146731882804
NM,0.5242553191489362,0.39574468085106385,0.12851063829787235,2020-05-17,0.9999390759678018,894.531914893617,6.092403219817678e-05,0.03301157761219,0.032319708874047136
NM,0.524468085106383,0.39553191489361705,0.12893617021276596,2020-05-18,0.9999391116935835,888.8085106382979,6.088830641643958e-05,0.03312080111123125,0.03242427101621147
NM,0.5246808510638298,0.3953191489361702,0.12936170212765957,2020-05-19,0.9999391474193653,883.0851063829787,6.0852580634702387e-05,0.0332300246102725,0.03252883315837579
NM,0.5248936170212766,0.3951063829787234,0.12978723404255318,2020-05-20,0.9999391831451471,877.3617021276596,6.081685485296519e-05,0.03333924810931376,0.03263339530054012
NM,0.5251063829787235,0.3948936170212766,0.13021276595744682,2020-05-21,0.9999392188709287,871.6382978723404,6.0781129071227996e-05,0.03344847160835501,0.032737957442704455
NM,0.5253191489361703,0.39468085106382983,0.13063829787234044,2020-05-22,0.9999392545967105,865.9148936170213,6.07454032894908e-05,0.033557695107396264,0.03284251958486878
NM,0.5255319148936171,0.394468085106383,0.13106382978723405,2020-05-23,0.9999392903224923,860.1914893617021,6.0709677507753605e-05,0.033666918606437515,0.03294708172703311
NM,0.5257446808510639,0.3942553191489362,0.13148936170212766,2020-05-24,0.999939326048274,854.468085106383,6.067395172601641e-05,0.033776142105478774,0.03305164386919744
NM,0.5259574468085106,0.3940425531914894,0.13191489361702127,2020-05-25,0.9999393617740557,848.7446808510638,6.063822594427922e-05,0.033885365604520025,0.033156206011361766
NM,0.5261702127659574,0.39382978723404255,0.1323404255319149,2020-05-26,0.9999393974998375,843.0212765957447,6.0602500162542026e-05,0.033994589103561276,0.0332607681535261
NM,0.5263829787234042,0.39361702127659576,0.13276595744680852,2020-05-27,0.9999394332256192,837.2978723404256,6.056677438080483e-05,0.034103812602602535,0.03336533029569043
NM,0.5265957446808511,0.39340425531914897,0.13319148936170214,2020-05-28,0.999939468951401,831.5744680851063,6.0531048599067635e-05,0.034213036101643786,0.03346989243785476
NM,0.5268085106382979,0.3931914893617021,0.13361702127659575,2020-05-29,0.9999395046771826,825.8510638297872,6.049532281733044e-05,0.03432225960068504,0.033574454580019085
NM,0.5270212765957447,0.3929787234042553,0.13404255319148936,2020-05-30,0.9999395404029644,820.1276595744681,6.0459597035593244e-05,0.03443148309972629,0.033679016722183416
NM,0.5272340425531915,0.39276595744680853,0.13446808510638297,2020-05-31,0.9999395761287462,814.4042553191489,6.042387125385605e-05,0.03454070659876754,0.03378357886434775
NM,0.5274468085106383,0.39255319148936174,0.1348936170212766,2020-06-01,0.9999396118545278,808.6808510638298,6.038814547211885e-05,0.0346499300978088,0.03388814100651207
NM,0.5276595744680851,0.3923404255319149,0.13531914893617022,2020-06-02,0.9999396475803096,802.9574468085107,6.0352419690381665e-05,0.03475915359685005,0.033992703148676404
NM,0.527872340425532,0.3921276595744681,0.13574468085106384,2020-06-03,0.9999396833060914,797.2340425531914,6.031669390864447e-05,0.0348683770958913,0.034097265290840735
NM,0.5280851063829788,0.3919148936170213,0.13617021276595745,2020-06-04,0.9999397190318731,791.5106382978723,6.0280968126907274e-05,0.03497760059493256,0.034201827433005066
NM,0.5282978723404256,0.39170212765957446,0.13659574468085106,2020-06-05,0.9999397547576548,785.7872340425531,6.024524234517008e-05,0.03508682409397381,0.03430638957516939
NM,0.5285106382978724,0.39148936170212767,0.1370212765957447,2020-06-06,0.9999397904834366,780.063829787234,6.020951656343288e-05,0.03519604759301506,0.03441095171733372
NM,0.5287234042553192,0.3912765957446809,0.1374468085106383,2020-06-07,0.9999398262092183,774.3404255319149,6.017379078169569e-05,0.03530527109205631,0.034515513859498054
NM,0.528936170212766,0.3910638297872341,0.13787234042553193,2020-06-08,0.9999398619350001,768.6170212765958,6.013806499995849e-05,0.03541449459109757,0.03462007600166238
NM,0.5291489361702127,0.39085106382978724,0.13829787234042554,2020-06-09,0.9999398976607817,762.8936170212766,6.0102339218221304e-05,0.03552371809013882,0.03472463814382671
NM,0.5293617021276597,0.39063829787234045,0.13872340425531915,2020-06-10,0.9999399333865635,757.1702127659574,6.006661343648411e-05,0.035632941589180074,0.03482920028599104
NM,0.5295744680851064,0.39042553191489365,0.1391489361702128,2020-06-11,0.9999399691123453,751.4468085106382,6.003088765474691e-05,0.035742165088221325,0.03493376242815537
NM,0.5297872340425532,0.3902127659574468,0.1395744680851064,2020-06-12,0.999940004838127,745.7234042553191,5.999516187300972e-05,0.035851388587262584,0.0350383245703197
NM,0.53,0.39,0.14,2020-06-13,0.9999400405639087,740.0,5.995943609127252e-05,0.035960612086303835,0.03514288671248403
NM,0.53,0.39,0.14,2020-06-14,0.9999400405639087,740.0,5.995943609127252e-05,0.035960612086303835,0.03514288671248403
NM,0.53,0.39,0.14,2020-06-15,0.9999400405639087,740.0,5.995943609127252e-05,0.035960612086303835,0.03514288671248403
NM,0.53,0.39,0.14,2020-06-16,0.9999400405639087,740.0,5.995943609127252e-05,0.035960612086303835,0.03514288671248403
NM,0.53,0.39,0.14,2020-06-17,0.9999400405639087,740.0,5.995943609127252e-05,0.035960612086303835,0.03514288671248403
NM,0.53,0.39,0.14,2020-06-18,0.9999400405639087,740.0,5.995943609127252e-05,0.035960612086303835,0.03514288671248403
NM,0.53,0.39,0.14,2020-06-19,0.9999400405639087,740.0,5.995943609127252e-05,0.035960612086303835,0.03514288671248403
NM,0.526309090909091,0.39973636363636367,0.12657272727272728,2020-06-20,0.9482402421027992,718.7272727272727,0.05175975789720075,0.03665114941265181,0.03590858621197872
NM,0.5226181818181819,0.40947272727272727,0.11314545454545455,2020-06-21,0.8965404436416897,697.4545454545455,0.10345955635831022,0.037341686738999784,0.036674285711473416
NM,0.5189272727272728,0.4192090909090909,0.09971818181818182,2020-06-22,0.8448406451805803,676.1818181818181,0.1551593548194197,0.038032224065347765,0.037439985210968106
NM,0.5152363636363636,0.4289454545454545,0.08629090909090908,2020-06-23,0.7931408467194708,654.9090909090909,0.20685915328052917,0.03872276139169574,0.038205684710462796
NM,0.5115454545454545,0.4386818181818182,0.07286363636363635,2020-06-24,0.7414410482583613,633.6363636363636,0.2585589517416387,0.039413298718043714,0.038971384209957494
NM,0.5078545454545454,0.4484181818181818,0.05943636363636362,2020-06-25,0.6897412497972519,612.3636363636364,0.3102587502027481,0.04010383604439169,0.039737083709452184
NM,0.5041636363636364,0.4581545454545455,0.04600909090909089,2020-06-26,0.6380414513361424,591.0909090909091,0.36195854866385757,0.04079437337073966,0.040502783208946874
NM,0.5004727272727273,0.4678909090909091,0.032581818181818156,2020-06-27,0.5863416528750329,569.8181818181818,0.4136583471249671,0.04148491069708764,0.04126848270844157
NM,0.4967818181818182,0.4776272727272727,0.019154545454545424,2020-06-28,0.5346418544139234,548.5454545454545,0.4653581455860766,0.04217544802343562,0.04203418220793626
NM,0.4930909090909091,0.48736363636363633,0.005727272727272692,2020-06-29,0.4829420559528139,527.2727272727273,0.5170579440471861,0.04286598534978359,0.04279988170743096
NM,0.4894,0.4971,-0.0077000000000000315,2020-06-30,0.43124225749170453,506.0,0.5687577425082955,0.04355652267613157,0.04356558120692565
NM,0.4894,0.4971,-0.0077000000000000315,2020-07-01,0.43124225749170453,506.0,0.5687577425082955,0.04355652267613157,0.04356558120692565
NM,0.4894,0.4971,-0.0077000000000000315,2020-07-02,0.43124225749170453,506.0,0.5687577425082955,0.04355652267613157,0.04356558120692565
NM,0.4894,0.4971,-0.0077000000000000315,2020-07-03,0.43124225749170453,506.0,0.5687577425082955,0.04355652267613157,0.04356558120692565
NM,0.4894,0.4971,-0.0077000000000000315,2020-07-04,0.43124225749170453,506.0,0.5687577425082955,0.04355652267613157,0.04356558120692565
NM,0.4894,0.4971,-0.0077000000000000315,2020-07-05,0.43124225749170453,506.0,0.5687577425082955,0.04355652267613157,0.04356558120692565
NM,0.4894,0.4971,-0.0077000000000000315,2020-07-06,0.43124225749170453,506.0,0.5687577425082955,0.04355652267613157,0.04356558120692565
NM,0.489604,0.49657599999999996,-0.0069720000000000285,2020-07-07,0.4389482151075879,521.92,0.561051784892412,0.04311795549472339,0.04312606286236455
NM,0.489808,0.496052,-0.006244000000000026,2020-07-08,0.4466541727234713,537.84,0.5533458272765287,0.0426793883133152,0.04268654451780345
NM,0.490012,0.49552799999999997,-0.005516000000000023,2020-07-09,0.45436013033935474,553.76,0.5456398696606453,0.04224082113190702,0.04224702617324235
NM,0.490216,0.495004,-0.00478800000000002,2020-07-10,0.4620660879552381,569.68,0.5379339120447619,0.04180225395049883,0.041807507828681256
NM,0.49042,0.49448,-0.004060000000000017,2020-07-11,0.4697720455711215,585.6,0.5302279544288785,0.04136368676909065,0.041367989484120155
NM,0.490624,0.493956,-0.0033320000000000138,2020-07-12,0.4774780031870049,601.52,0.522521996812995,0.04092511958768246,0.04092847113955905
NM,0.49082800000000004,0.493432,-0.002604000000000011,2020-07-13,0.4851839608028883,617.44,0.5148160391971117,0.04048655240627428,0.04048895279499796
NM,0.491032,0.492908,-0.0018760000000000079,2020-07-14,0.4928899184187717,633.36,0.5071100815812283,0.04004798522486609,0.040049434450436856
NM,0.491236,0.492384,-0.001148000000000005,2020-07-15,0.500595876034655,649.28,0.4994041239653449,0.03960941804345791,0.03960991610587576
NM,0.49144000000000004,0.49185999999999996,-0.00042000000000000197,2020-07-16,0.5083018336505385,665.2,0.4916981663494615,0.03917085086204972,0.03917039776131466
NM,0.491644,0.491336,0.000308000000000001,2020-07-17,0.5160077912664219,681.12,0.4839922087335781,0.03873228368064154,0.03873087941675356
NM,0.491848,0.49081199999999997,0.001036000000000004,2020-07-18,0.5237137488823053,697.04,0.47628625111769474,0.038293716499233355,0.03829136107219246
NM,0.49205200000000004,0.490288,0.0017640000000000069,2020-07-19,0.5314197064981887,712.96,0.4685802935018113,0.037855149317825174,0.03785184272763136
